0,0,0,0
0,0,0,0
0,0,0,0
0.439662114480295,0,0.494444938675567,0
0,0,0,0
0.463890045272019,0,0,0
0,0,0,0
0,0.485096793369199,0,0
0,0,0,0.537337501532508
0.480977162236466,0,0,0
0,0,0.398803273827596,0
0,0,0,0
0,0,0,0.501141628408401
0,0,0,0
0,0.431421909831594,0,0
0,0.452786123297197,0,0
0.403146113693536,0.532343179681142,0,0
0,0,0.471222656994445,0
0,0,0,0
0,0,0,0
0,0.54337446419111,0,0
